ResponseID,ResponseSet,IPAddress,StartDate,EndDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalDataReference,Finished,Status,va Cell Phone,Response ID,Timestamp MM/dd/yyyy,Custom Variable 1,Custom Variable 2,Custom Variable 3,Custom Variable 4,Respondent Email,Region,How many people are in the veterans household including the veteran,Veterans First Name if first name is not provided  please type,Veterans Email Address yourname.com,Cell Phone XXX-XXX-XXXX 1-999-999-9999,UserAgent,Q_URL,Q35,QIS,QIVA,Q1,Q2,Q3,Q4,Q5,Q6,Q7,F37,Q8 into,Q8.1-1a,Q8.1-1b,Q8.1-1c_1,Q8.2-2a,Q8.2-2b,Q8.2-2c_1,Q8.3-a_1,Q8.3-a_2,Q8.3-a_3,Q8.3-a_4,Q8.3-a_5,Q8.3-a_6,Q8.3-a_7,Q8.3-a_8,Q8.3-b_1,Q8.3-b_2,Q8.3-b_3,Q8.3-b_4,Q8.3-b_5,Q8.3-b_6,Q8.3-b_7,Q8.3-b_8,Q8.3-c_1,Q8.3-c_2,Q8.3-c_3,Q8.3-c_4,Q8.3-c_5,Q8.3-c_6,Q8.3-c_7,Q8.3-c_8,Q8.4-a_1,Q8.4-a_2,Q8.4-a_3,Q8.4-a_4,Q8.4-a_5,Q8.4-a_6,Q8.4-a_6_TEXT,Q8.4-b_1,Q8.4-b_2,Q8.4-b_3,Q8.4-b_4,Q8.4-b_5,Q8.4-b_6,Q8.4-b_6_TEXT,Q8.4-c_1,Q8.4-c_2,Q8.4-c_3,Q8.4-c_4,Q8.4-c_5,Q8.4-c_6,Q8.4-c_6_TEXT,Q15,Q16,Q17,Q18,Negative,date range
520,Default Response Set,,4/28/16 14:39,4/28/16 14:49,,,,,1,0,,,,St. Vincent de Paul Social Services  Inc.,14-OH-260,,,,WI,,,,,,,1,2,1,2,3,3,2,1,1,,,1,1,1,2,1,2,,1,1,2,2,1,2,2,1,2,1,2,2,1,2,2,1,,2,,,1,,,2,1,1,1,2,2,2,,1,1,1,2,2,2,,2,4,3,,,,,2,2,2,,X,4/30/2016
521,Default Response Set,,4/28/16 14:38,4/28/16 14:50,,,,,1,0,,,,Project H.O.M.E.,12-PA-067,,,,PA,,,,,,,1,1,1,5,4,5,4,1,1,,,1,1,1,5,1,1,3,1,2,2,1,2,1,2,1,2,2,2,1,1,1,2,1,,,,5,3,4,,5,1,2,2,2,2,2,,1,2,2,2,2,2,,5,,,,,,,1,1,1,1,,4/30/2016
522,Default Response Set,,4/28/16 14:45,4/28/16 15:02,,,,,1,0,,,,United Way of Central Alabama,14-ZZ-153,,,,AL,,,,,,,1,1,1,4,4,5,4,1,1,,,1,1,1,5,1,2,,1,1,1,2,1,1,2,1,1,1,2,2,2,2,2,1,4,,,,,,,5,1,1,1,2,1,,,1,2,1,2,2,2,,5,,5,,,,,2,,2,,,4/30/2016
523,Default Response Set,,4/28/16 15:29,4/28/16 15:33,,,,,1,0,,,,Volunteers of America of Los Angeles  Inc.,C15-CA-602B,,,,,,,,,,,1,2,1,5,4,5,3,1,1,,,1,1,1,5,1,1,5,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,5,5,5,,5,,5,5,2,2,1,2,2,2,,2,2,1,2,2,2,,,,5,,,,,2,2,2,,,4/30/2016
524,Default Response Set,,4/28/16 16:05,4/28/16 16:10,,,,,1,0,,,,Vietnam Veterans of California  Inc. (Sacramento Veterans Resource),16-CA-009,,,,CA,,,,,,,1,1,1,4,4,5,4,2,,,,1,1,1,4,1,1,4,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,4,,,,,,,,1,2,1,2,2,,,1,2,1,2,2,,,4,,4,,,,,4,1,1,2,,4/30/2016
525,Default Response Set,,4/28/16 15:56,4/28/16 16:33,,,,,1,0,,,,YWCA of Greater Harrisburg,14-PA-273,,,,PA,,,,,,,1,1,1,4,4,4,4,2,,,,1,1,1,3,1,1,3,1,2,2,1,1,1,2,1,1,2,2,2,2,2,2,1,3,,,,,,,3,1,1,2,1,2,2,,1,2,2,2,2,2,,3,,,,,,,2,1,2,,X,4/30/2016
526,Default Response Set,,4/28/16 19:58,4/28/16 20:03,,,,,1,0,,,,Blue Valley Community Action  Inc.,14-NE-239,,,,,,,,,,,1,1,1,5,4,5,4,1,1,,,1,1,1,5,2,2,,,1,,1,,,,,,1,,1,,,,,,5,,5,,,,,1,1,1,,,,,1,1,1,,,,,5,5,5,,,,,1,2,1,1,,4/30/2016
527,Default Response Set,,4/28/16 20:11,4/28/16 20:18,,,,,1,0,,,,Goodwill Industries of Houston  Inc.,13-TX-142,,,,TX,,,,,,,1,2,1,3,3,3,3,1,2,,,1,1,1,4,1,1,4,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,4,4,4,4,4,,,4,1,1,2,2,1,1,,1,2,2,2,2,2,,4,,,,,,,1,1,2,,,4/30/2016
528,Default Response Set,,4/28/16 21:19,4/28/16 21:23,,,,,1,0,,,,1736 Family Crisis Center,14-CA-324,,,,CA,,,,,,,1,4,2,5,4,5,4,1,1,,,1,1,1,5,2,2,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,1,2,2,2,2,,,1,2,2,2,2,,,5,,,,,,,1,2,2,,,4/30/2016
529,Default Response Set,,4/28/16 22:11,4/28/16 22:18,,,,,1,0,,,,Meridian Behavioral Healthcare  Inc.,14-FL-184,,,,NY,,,,,,,1,1,1,4,3,4,3,1,1,,,1,2,1,5,1,2,,2,2,1,2,2,2,2,1,1,,,,,,,,4,,,,,,,,1,1,2,1,2,,,1,1,1,2,2,2,,4,4,4,,,,,2,2,2,,,4/30/2016
531,Default Response Set,,4/29/16 3:48,4/29/16 4:02,,,,,1,0,,,,Family Endeavors  Inc.,14-NC-235,,,,TX,,,,,,,1,1,1,4,4,5,4,2,,,,1,1,2,,1,1,4,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,,,,,,,,2,2,2,2,2,,,1,1,2,,2,2,,3,4,,,,,,1,1,1,2,X,4/30/2016
532,Default Response Set,,4/29/16 9:39,4/29/16 9:46,,,,,1,0,,,,Volunteers of America Northern Rockies,C2015-MT-500B,,,,CO,,,,,,,1,4,1,5,4,5,4,1,1,,,1,1,1,5,2,2,,2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,1,,5,,,5,,,5,1,2,1,1,2,,,1,2,1,1,2,2,,5,,5,5,,,,1,2,2,,,4/30/2016
533,Default Response Set,,4/29/16 10:20,4/29/16 10:25,,,,,1,0,,,,Homeward Bound of Western North Carolina,C15-NC-501A,,,,NC,,,,,,,1,1,2,4,4,4,4,1,1,,,1,1,1,3,1,1,3,,,,,1,,,1,,,,,1,,,1,,,,,4,,,3,1,,1,,,,,1,,1,,,,,3,,3,,,,,2,2,2,,,4/30/2016
534,Default Response Set,,4/29/16 10:11,4/29/16 10:26,,,,,1,0,,,,FrontLine,12-OH-064,,,,OH,,,,,,,1,1,1,5,4,5,4,1,1,,,1,2,2,,1,1,5,1,1,2,1,1,2,2,1,1,1,2,1,2,2,2,1,3,3,,5,,,,5,1,1,1,2,1,,,1,2,1,2,1,,,5,,5,,5,,,1,2,2,,,4/30/2016
535,Default Response Set,,4/29/16 11:19,4/29/16 11:24,,,,,1,0,,,,New Mexico Veterans Integration Centers,14-NM-246,,,,NM,,,,,,,1,4,1,5,4,5,4,1,1,,,1,1,1,5,2,2,,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,,,,,,,,5,1,2,2,2,2,2,,1,2,2,2,2,2,,5,,,,,,,1,1,1,2,,4/30/2016
536,Default Response Set,,4/29/16 11:54,4/29/16 12:01,,,,,1,0,,,,Community Action Partnership,14-ZZ-321,,,,MO,,,,,,,1,1,1,1,1,2,1,2,,,,1,1,2,,1,1,2,1,2,,1,1,1,2,,2,2,2,2,2,2,2,1,,,,,,,,2,1,1,1,1,1,,,2,1,1,2,2,,,,3,3,,,,,2,2,2,,,4/30/2016
537,Default Response Set,,4/29/16 11:54,4/29/16 12:05,,,,,1,0,,,,Veterans Outreach Center  Inc.,16-NY-057,,,,NY,,,,,,,1,1,1,4,4,5,4,1,1,,,1,1,1,4,1,1,4,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,1,2,,,3,,,,3,1,1,1,2,1,,,1,1,1,2,1,2,,4,3,4,,4,,,3,1,2,,,4/30/2016
538,Default Response Set,,4/29/16 12:10,4/29/16 12:14,,,,,1,0,,,,Seven Hills Homeless Center,14-AR-156,,,,LA,,,,,,,1,1,1,5,4,5,4,1,1,,,1,1,1,5,1,1,4,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,,4,,,,,,,1,1,1,2,1,,,1,1,1,1,1,,,5,5,5,5,5,,,1,1,2,,,4/30/2016
539,Default Response Set,,4/29/16 12:21,4/29/16 12:29,,,,,1,0,,,,Volunteers of America of the Carolinas  Inc.,16-NC-237,,,,NC,,,,,,,1,1,1,1,1,1,1,1,2,,,1,1,2,,1,2,,1,1,2,1,1,1,1,1,1,2,1,2,2,2,2,1,3,,3,,,,,3,1,1,1,2,1,1,,1,1,1,2,1,,,1,1,1,,1,,,3,1,2,,,4/30/2016
540,Default Response Set,,4/29/16 12:47,4/29/16 12:51,,,,,1,0,,,,Vietnam Veterans of San Diego,C15-CA-601A,,,,CA,,,,,,,1,3,1,1,1,1,1,2,,,,1,1,2,,2,2,,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,,,,,,,,,1,1,1,1,1,,,2,2,2,2,2,,,,,,,,,,2,1,1,2,X,4/30/2016
542,Default Response Set,,4/23/16 13:33,4/29/16 13:16,,,,,1,0,,,,Decatur Cooperative Ministry  Inc.,13-GA-102,,,,GA,,,,,,,1,1,1,1,1,2,2,2,,,,1,1,2,,1,2,,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,,,,,,,,,1,1,1,1,1,,,2,2,2,2,2,,,,,,,,,,4,1,1,2,,4/30/2016
543,Default Response Set,,4/29/16 13:09,4/29/16 13:18,,,,,1,0,,,,Salvation Army  a California Corporation,13-NV-118,,,,NV,,,,,,,1,1,1,4,4,5,4,1,1,,,1,1,1,4,1,1,4,1,1,2,1,2,2,2,1,1,1,2,1,2,2,2,1,4,4,,3,,,,4,1,1,1,2,2,2,,1,1,1,2,2,2,,3,4,5,,,,,1,2,2,,,4/30/2016
544,Default Response Set,,4/29/16 12:59,4/29/16 13:21,,,,,1,0,,,,Families in Transition of Santa Cruz County  Inc.,14-CA-169,,,,CA,,,,,,,1,1,2,4,3,1,4,2,,,,1,1,1,4,1,1,4,,,,1,,,,1,,,,1,,,,1,,,,5,,,,5,1,,,,,,,1,,,,,,,4,,,,,,,1,1,1,1,,4/30/2016
545,Default Response Set,,4/29/16 13:23,4/29/16 13:27,,,,,1,0,,,,Veterans Northeast Outreach Center  Inc.,14-MA-209,,,,MA,,,,,,,1,1,1,4,3,5,4,2,,,,1,1,2,,2,2,,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,3,,,,,,,,1,1,1,1,,,,2,2,2,2,2,2,,,,,,,,,3,1,1,2,,4/30/2016
546,Default Response Set,,4/29/16 13:28,4/29/16 13:41,,,,,1,0,,,,Seven Hills Homeless Center,14-AR-156,,,,LA,,,,,,,1,1,1,2,4,5,4,1,1,,,1,1,1,5,2,2,,,,,,,,,,1,1,2,2,2,2,2,2,5,,,,,,,,2,1,1,2,1,2,,1,1,1,2,1,2,,5,5,5,,5,,,2,1,1,2,,4/30/2016
547,Default Response Set,,4/29/16 13:43,4/29/16 13:51,,,,,1,0,,,,United Way of Central Alabama,14-ZZ-153,,,,AL,,,,,,,1,1,1,5,4,5,4,1,1,,,1,1,1,5,2,2,,1,1,2,1,2,2,2,1,1,1,2,1,2,2,2,1,5,5,,5,,,,5,1,1,1,,1,,,1,1,1,,1,,,5,5,5,,4,,,1,2,1,2,,4/30/2016
548,Default Response Set,,4/29/16 14:45,4/29/16 14:49,,,,,1,0,,,,Family Endeavors  Inc.,14-AL-155,,,,TX,,,,,,,1,1,1,3,4,5,4,1,1,,,1,1,1,3,1,1,5,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,1,3,3,3,,3,,,3,1,1,2,2,2,2,,1,1,2,2,2,2,,3,3,,,,,,1,1,2,,,4/30/2016
549,Default Response Set,,4/29/16 15:18,4/29/16 15:21,,,,,1,0,,,,Friendship Place,C2015-DC-500B,,,,DC,,,,,,,1,1,1,4,4,5,4,1,1,,,1,1,1,4,1,1,4,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,1,4,4,4,4,4,4,,4,1,1,1,1,2,2,,1,1,1,1,2,2,,5,5,5,5,,,,1,1,1,2,,4/30/2016
550,Default Response Set,,4/29/16 16:09,4/29/16 16:13,,,,,1,0,,,,The Greater Wheeling Coalition for the Homeless  Inc.,14-WV-303,,,,PA,,,,,,,1,1,2,5,4,5,4,1,1,,,1,1,1,5,1,1,5,1,2,1,2,2,2,2,1,1,2,1,2,2,2,2,1,5,,5,,,,,5,1,2,1,2,2,2,,1,2,1,2,2,2,,5,,5,,,,,2,2,2,,,4/30/2016
551,Default Response Set,,4/29/16 17:19,4/29/16 17:25,,,,,1,0,,,,Travelers Aid of Metropolitan Atlanta  Inc.,14-GA-188,,,,GA,,,,,,,1,1,1,3,4,4,4,1,1,,,1,1,1,3,2,2,,1,2,1,1,2,2,2,1,1,2,1,2,2,2,2,1,3,,3,,,,,3,1,1,1,2,2,,,1,1,1,2,2,,,3,3,3,,,,,1,2,2,,,4/30/2016
552,Default Response Set,,4/30/16 9:40,4/30/16 9:47,,,,,1,0,,,,Goodwill Industries of New Mexico,12-NM-055,,,,NM,,,,,,,1,4,1,5,4,5,4,1,1,,,1,1,1,5,1,1,5,2,2,1,2,1,2,2,1,,1,1,,1,,,1,,5,5,,5,,,5,1,1,,,,,,1,1,,,,,,5,5,,,,,,3,1,2,,,4/30/2016
553,Default Response Set,,4/30/16 12:01,4/30/16 12:07,,,,,1,0,,,,Volunteers of America Colorado Branch  Inc.,13-ZZ-092,,,,CO,,,,,,,1,2,1,5,4,5,4,1,1,,,1,1,1,5,2,1,5,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,1,5,,5,,,,,5,1,1,2,2,2,2,,1,1,2,2,2,2,,5,5,,,,,,2,2,2,,,4/30/2016
554,Default Response Set,,4/30/16 13:43,4/30/16 13:54,,,,,1,0,,,,Kentucky River Foothills Development Council  Inc.,14-KY-204,,,,OH,,,,,,,1,2,1,4,3,5,4,1,1,,,1,1,1,4,2,2,,2,2,1,2,2,2,2,1,2,2,1,2,1,2,2,1,,,4,,4,,,4,1,1,2,1,2,,,1,2,2,2,2,,,5,,,,,,,1,1,1,2,,4/30/2016
555,Default Response Set,,4/30/16 16:01,4/30/16 16:09,,,,,1,0,,,,Vietnam Veterans of San Diego,C15-CA-601A,,,,CA,,,,,,,1,3,1,2,2,2,2,1,2,,,1,2,1,3,1,1,4,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,1,4,,,,,,,2,1,1,1,1,2,2,,2,2,2,2,2,2,,,,,,,,,1,1,2,,,4/30/2016
556,Default Response Set,,4/30/16 16:29,4/30/16 16:36,,,,,1,0,,,,"Chautauqua Opportunities, Inc.",15-ZZ-340,,,,PA,,,,,,,1,1,2,5,4,5,4,1,1,,,1,1,1,5,2,2,,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,,,,,,,,5,1,1,1,2,2,,,2,2,2,2,2,2,,,,,,,,,1,2,2,,,4/30/2016
931,Default Response Set,,1-Jun-16,1-Jun-16,,,,,0,0,,,,Community Action Partnership,14-ZZ-321,,,,,,,,,,,1,1,1,4,3,4,3,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/30/2016
932,Default Response Set,,24-May-16,1-Jun-16,,,,,0,0,,,,Society of St. Vincent de Paul  South Pinellas  Inc.,16-FL-099,,,,FL,,,,,,,1,4,2,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/30/2016
933,Default Response Set,,18-May-16,1-Jun-16,,,,,0,0,,,,Volunteers of America of Greater Ohio,C15-OH-502B,,,,OH,,,,,,,1,1,1,5,4,5,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/30/2016
934,Default Response Set,,19-May-16,1-Jun-16,,,,,0,0,,,,Operation Stand Down Rhode Island,13-ZZ-133,,,,RI,,,,,,,1,1,2,3,3,4,4,2,,,,1,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/30/2016
935,Default Response Set,,11-May-16,1-Jun-16,,,,,0,0,,,,Swords to Plowshares Veterans Rights Organization,15-CA-091,,,,CA,,,,,,,1,1,1,3,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/30/2016
936,Default Response Set,,31-May-16,1-Jun-16,,,,,0,0,,,,Family Endeavors  Inc.,14-AL-155,,,,AL,,,,,,,1,1,2,3,3,4,3,2,,,,1,2,2,,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/30/2016
937,Default Response Set,,1-Jun-16,1-Jun-16,,,,,1,0,,,,Kentucky River Foothills Development Council  Inc.,14-KY-204,,,,OH,,,,,,,1,2,1,5,4,5,4,1,1,,,1,1,1,5,1,1,5,2,1,1,2,1,2,2,1,2,1,1,2,1,2,2,1,,5,5,,5,,,5,1,1,1,2,2,2,,1,2,1,2,2,2,,5,,4,,,,,1,1,2,,,6/30/2016
938,Default Response Set,,1-Jun-16,1-Jun-16,,,,,1,0,,,,Rocky Mountain Human Services (dba Denver Options  Inc.),12-ZZ-020,,,,CO,,,,,,,1,1,1,4,3,3,3,2,,,,1,2,2,,1,1,3,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,,,,,,,,2,2,2,2,2,2,,1,2,1,2,2,2,,2,,3,,,,,2,1,2,,,6/30/2016
939,Default Response Set,,20-May-16,1-Jun-16,,,,,0,0,,,,Family Endeavors  Inc.,C15-NC-511B,,,,TX,,,,,,,1,1,1,3,4,4,3,2,,,,1,2,1,4,2,2,,1,,,,,,,,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/30/2016
940,Default Response Set,,20-May-16,1-Jun-16,,,,,0,0,,,,Columbus House  Inc.,14-CT-178,,,,,,,,,,,1,1,1,3,4,4,4,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/30/2016
941,Default Response Set,,1-Jun-16,1-Jun-16,,,,,1,0,,,,Preble Street,12-ME-043,,,,ME,,,,,,,1,1,1,4,4,4,4,1,2,,,1,1,1,4,1,1,4,1,1,2,1,1,1,2,1,1,1,2,1,2,1,2,1,4,3,,4,,4,,4,1,2,1,2,2,2,,1,2,1,2,2,2,,4,,4,,,,,1,2,1,2,,6/30/2016
942,Default Response Set,,1-Jun-16,1-Jun-16,,,,,1,0,,,,United States Veterans Initiative,14-TX-288,,,,,,,,,,,1,1,1,4,4,3,4,1,1,,,1,1,1,4,1,1,3,1,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,2,1,1,1,2,2,,1,2,2,2,2,2,,4,,,,,,,1,2,2,,,6/30/2016
943,Default Response Set,,18-May-16,1-Jun-16,,,,,0,0,,,,Total Action Against Poverty In Roanoke Valley,14-VA-294,,,,VA,,,,,,,1,1,1,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/30/2016
944,Default Response Set,,30-May-16,1-Jun-16,,,,,0,0,,,,Preble Street,12-ME-043,,,,ME,,,,,,,1,1,1,1,1,1,1,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/30/2016
945,Default Response Set,,18-May-16,1-Jun-16,,,,,0,0,,,,Centerstone of Tennessee  Inc.,C15-TN-504A,,,,TN,,,,,,,1,1,1,4,4,5,4,1,2,,,1,2,2,,1,1,5,1,,,,,,,1,1,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,6/30/2016
946,Default Response Set,,18-May-16,1-Jun-16,,,,,0,0,,,,United States Veterans Initiative,C15-HI-501A,,,,HI,,,,,,,1,3,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,6/30/2016
947,Default Response Set,,17-May-16,1-Jun-16,,,,,0,0,,,,Appalachian Regional Coalition on Homelessness (ARCH),13-ZZ-138,,,,VA,,,,,,,1,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/30/2016
948,Default Response Set,,1-Jun-16,1-Jun-16,,,,,1,0,,,,Featherfist  Inc.,14-IL-194,,,,IL,,,,,,,1,2,1,4,4,3,3,2,,,,1,1,1,3,1,2,,2,1,1,1,2,2,2,2,2,1,2,1,2,2,,1,,4,,4,,,,3,1,2,1,1,1,,,1,2,1,1,1,,,4,,4,3,2,,,4,1,1,1,X,6/30/2016
950,Default Response Set,,18-May-16,1-Jun-16,,,,,0,0,,,,Carrfour Supportive Housing  Inc.,12-FL-025,,,,FL,,,,,,,1,1,1,4,4,5,4,1,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/30/2016
952,Default Response Set,,1-Jun-16,1-Jun-16,,,,,1,0,,,,Tampa CrossRoads,C15-FL-501B,,,,FL,,,,,,,1,1,1,2,4,2,3,1,1,,,1,1,1,4,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,1,,1,1,1,2,2,2,,,,,,,,,2,2,2,,,6/30/2016
953,Default Response Set,,1-Jun-16,1-Jun-16,,,,,1,0,,,,Volunteers of America Mid-States  Inc.,16-ZZ-037,,,,OH,,,,,,,1,2,1,3,3,4,4,2,,,,1,2,2,,1,1,3,,,,,1,,,,,,,,1,,,,,,,,3,,,,1,,,,,,,1,,,,2,,,4,,,,,,,2,2,2,,,6/30/2016
954,Default Response Set,,24-May-16,1-Jun-16,,,,,0,0,,,,InnVision Shelter Network (formerly Shelter Network of San Mateo),12-CA-015,,,,CA,,,,,,,1,1,1,4,4,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/30/2016
955,Default Response Set,,25-May-16,1-Jun-16,,,,,0,0,,,,Blue Mountain Action Council,13-ZZ-147,,,,WA,,,,,,,1,2,1,3,4,4,4,1,1,,,1,1,1,5,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/30/2016
956,Default Response Set,,20-May-16,1-Jun-16,,,,,0,0,,,,Family Endeavors  Inc.,14-AL-155,,,,TX,,,,,,,1,1,2,4,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/30/2016
957,Default Response Set,,25-May-16,1-Jun-16,,,,,0,0,,,,Big Bend Homeless Coalition  Inc.,14-FL-179,,,,FL,,,,,,,1,1,1,4,4,4,4,1,1,,,1,1,1,4,1,1,4,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,1,5,,,,,,,5,1,1,1,1,1,,,2,2,2,2,2,,,,,,,,,,1,,,,,6/30/2016
958,Default Response Set,,25-May-16,1-Jun-16,,,,,0,0,,,,Family Endeavors  Inc.,14-AL-155,,,,TX,,,,,,,1,1,2,5,4,5,4,2,,,,1,1,1,5,1,2,,1,1,1,,1,,,,2,2,2,2,2,2,2,2,,,,,,,,,2,2,2,2,2,2,,2,2,2,2,2,2,,,,,,,,,1,,,,,6/30/2016
959,Default Response Set,,1-Jun-16,1-Jun-16,,,,,1,0,,,,Community Psychiatric Clinic,12-WA-078,,,,WA,,,,,,,1,1,1,5,4,5,4,1,1,,,1,1,1,5,1,1,5,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,5,5,5,5,4,,,3,1,2,1,2,1,2,,1,2,1,2,1,2,,5,,5,,4,,,1,1,2,,,6/30/2016
960,Default Response Set,,2-Jun-16,2-Jun-16,,,,,1,0,,,,Goodwill Industries of Houston  Inc.,13-TX-142,,,,TX,,,,,,,1,3,1,3,4,4,4,1,1,,,1,1,1,3,1,1,3,1,1,1,2,2,1,2,1,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,1,,1,,,2,3,2,,3,,,2,1,1,,,6/30/2016
962,Default Response Set,,2-Jun-16,2-Jun-16,,,,,1,0,,,,Rocky Mountain Human Services (dba Denver Options  Inc.),C15-CO-504A,,,,,,,,,,,1,1,1,5,4,5,4,1,1,,,1,2,2,,1,1,5,1,,,,1,,,1,1,,,,1,,,1,5,,,,5,,,5,2,2,2,2,2,2,,2,2,2,2,2,2,,,,,,,,,2,1,1,1,,6/30/2016
963,Default Response Set,,2-Jun-16,2-Jun-16,,,,,1,0,,,,American National Red Cross Southern Arizona Chapter,13-AZ-087,,,,AZ,,,,,,,1,1,2,5,4,5,4,1,1,,,1,1,1,5,2,2,,2,2,2,2,1,1,2,1,2,2,2,2,1,1,2,1,,,,,3,3,,3,1,1,1,2,2,2,,1,1,1,2,2,2,,5,5,5,,,,,3,2,2,,,6/30/2016
964,Default Response Set,,2-Jun-16,2-Jun-16,,,,,1,0,,,,Family Endeavors  Inc.,C15-TX-601A,,,,TX,,,,,,,1,1,1,3,3,3,3,1,1,,,1,2,1,3,2,2,,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,3,,,,,,,,1,2,1,2,2,2,,1,2,1,2,2,2,,3,,,,,,,1,2,2,,,6/30/2016
965,Default Response Set,,2-Jun-16,2-Jun-16,,,,,1,0,,,,New Mexico Veterans Integration Centers,14-NM-246,,,,NM,,,,,,,1,1,1,5,4,4,4,1,1,,,1,1,1,5,1,1,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,5,5,5,5,5,5,,5,1,1,1,1,1,,,2,2,2,2,2,,,,,,,,,,1,1,2,,,6/30/2016
966,Default Response Set,,2-Jun-16,2-Jun-16,,,,,1,0,,,,Mid Michigan Community Action Agency  Inc.,14-MI-222,,,,WI,,,,,,,1,1,1,5,4,5,4,1,1,,,1,1,1,5,1,2,,1,2,2,1,1,2,2,1,1,2,1,1,2,2,2,1,5,,5,5,,,,5,1,2,1,1,1,2,,1,1,1,1,1,2,,5,5,5,5,5,,,4,1,1,2,,6/30/2016
967,Default Response Set,,2-Jun-16,2-Jun-16,,,,,1,0,,,,New Mexico Veterans Integration Centers,14-NM-246,,,,NM,,,,,,,1,1,1,5,4,5,4,1,1,,,1,1,1,5,2,2,,2,1,1,2,1,2,2,1,2,1,1,2,1,2,2,1,,5,5,,5,,,5,1,1,2,2,2,2,,1,1,2,2,2,2,,5,5,,,,,,1,2,1,1,,6/30/2016
968,Default Response Set,,2-Jun-16,2-Jun-16,,,,,1,0,,,,South Central Community Action Partnership  Inc.,14-ID-193,,,,ID,,,,,,,1,2,1,5,4,5,4,1,1,,,1,1,1,5,2,2,,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,,5,,,,,,,1,2,2,2,2,2,,1,2,2,2,2,2,,5,,,,,,,1,1,1,,,6/30/2016
